student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU02032,Ruchi Kaur,22,Male,2023,QA,60.6,61.8,63.3,86.5,6.2,6.2,2,124,3,0,1,Job,4.8,Tier 2
STU02033,Harsh Batra,20,Female,2023,MERN,80.5,72.1,63.2,66.0,8.4,6.9,3,100,0,1,0,Job,6.36,Tier 2
STU02034,Rohit Khanna,21,Female,2023,QA,75.3,68.4,75.4,68.9,7.0,8.1,1,186,2,1,0,No Job,,
STU02035,Anand Iyer,19,Female,2023,QA,84.0,62.3,76.1,62.9,4.3,4.9,1,156,0,0,2,No Job,,
STU02036,Ankita Rao,21,Male,2024,DevOps,74.6,76.6,91.7,69.7,7.3,5.1,1,130,3,0,0,Internship,1.78,Tier 2
STU02037,Rohan Roy,23,Male,2024,Data Science,73.5,78.9,78.7,82.1,7.6,6.5,3,201,1,1,0,Job,7.24,Tier 1
STU02038,Sakshi Roy,21,Male,2023,Data Science,68.1,61.1,54.5,51.6,6.2,7.2,0,64,3,1,2,No Job,,
STU02039,Ritesh Tiwari,21,Female,2024,DevOps,90.1,78.6,96.5,96.8,5.3,5.3,2,177,0,1,1,Internship,1.09,Tier 1
STU02040,Riya Ghosh,24,Female,2023,MERN,70.6,82.9,72.6,69.1,7.5,7.2,0,146,0,0,0,Job,6.71,Tier 3
STU02041,Neha Rao,21,Male,2024,Figma Designer,100.0,77.5,65.0,77.1,7.9,5.3,0,95,3,0,0,Job,4.15,Tier 3
STU02042,Yogesh Patel,21,Female,2023,QA,62.3,64.4,68.6,66.0,3.4,6.4,2,132,2,0,0,No Job,,
STU02043,Divya Iyer,27,Male,2022,QA,92.1,81.3,65.3,74.6,6.0,4.2,0,177,0,0,0,No Job,,
STU02044,Surbhi Kaur,20,Female,2022,Figma Designer,51.9,72.2,64.5,82.1,5.4,6.8,0,170,3,1,0,No Job,,
STU02045,Karan Gupta,19,Male,2024,Figma Designer,76.0,89.2,90.0,99.4,9.2,7.0,2,204,3,1,0,Internship,2.0,Tier 2
STU02046,Sara Kumar,26,Male,2023,MERN,70.9,75.5,100.0,63.3,4.5,6.5,1,229,1,0,0,Job,4.96,Tier 2
STU02047,Meena Chopra,21,Male,2024,Data Science,83.3,100.0,96.8,79.4,6.8,3.4,4,227,0,1,0,No Job,,
STU02048,Khushi Chauhan,25,Male,2023,QA,87.8,78.0,88.8,78.1,7.0,5.6,4,205,1,0,1,No Job,,
STU02049,Rahul Verma,20,Female,2023,MERN,100.0,40.3,42.1,47.7,5.9,6.7,1,90,1,1,0,No Job,,
STU02050,Pooja Patel,26,Female,2022,DevOps,71.6,62.8,67.2,57.8,8.3,5.0,1,124,0,1,1,No Job,,
STU02051,Gaurav Dubey,27,Female,2024,Cybersecurity,69.2,62.0,40.4,59.5,5.6,8.0,0,58,3,0,0,No Job,,
STU02052,Prachi Varma,26,Female,2022,Figma Designer,88.6,93.7,69.6,77.9,3.6,9.6,1,121,2,1,0,Job,4.18,Tier 2
STU02053,Asha Desai,26,Male,2024,MERN,76.4,69.0,70.2,55.7,8.4,4.9,1,80,0,1,0,Job,5.05,Tier 2
STU02054,Farhan Roy,26,Female,2023,QA,70.4,80.5,80.6,77.0,5.0,7.1,0,183,0,0,0,No Job,,
STU02055,Kunal Batra,25,Female,2024,MERN,72.7,76.7,83.8,72.4,6.0,6.0,1,179,1,0,0,No Job,,
STU02056,Tushar Iyer,20,Male,2022,Cybersecurity,69.5,69.6,66.4,62.7,5.5,6.9,0,136,3,0,0,No Job,,
STU02057,Arjun Gandhi,26,Male,2022,Data Science,58.0,63.8,82.8,44.4,4.1,6.0,2,154,2,0,0,Job,6.65,Tier 3
STU02058,Saloni Chauhan,23,Female,2023,QA,96.8,85.9,86.7,74.5,4.1,5.9,4,185,4,0,0,Job,4.05,Tier 2
STU02059,Yash Dutta,24,Male,2023,Data Science,83.9,86.7,58.9,98.0,3.0,5.5,0,121,1,0,0,No Job,,
STU02060,Mehak Shukla,22,Female,2022,Cybersecurity,58.7,57.7,38.7,56.2,6.7,7.0,2,72,4,0,0,Job,6.27,Tier 1
STU02061,Ashish Khanna,19,Male,2024,Data Science,96.0,78.8,76.7,70.2,7.1,3.9,0,176,1,1,1,Job,6.22,Tier 1
STU02062,Shreya Patel,23,Male,2022,MERN,80.1,77.2,71.2,67.3,6.2,5.1,1,140,2,0,2,No Job,,
STU02063,Isha Mishra,21,Male,2023,DevOps,75.5,72.3,73.3,75.2,6.9,6.3,1,164,0,1,1,No Job,,
STU02064,Shivam Dixit,27,Male,2022,MERN,84.4,73.6,67.5,80.6,5.6,5.3,0,162,1,1,0,Job,6.98,Tier 3
STU02065,Manish Khanna,22,Male,2023,Data Science,72.8,90.5,76.1,74.3,6.2,8.0,1,119,2,1,1,No Job,,
STU02066,Sanjana Kapoor,20,Male,2023,MERN,62.2,69.5,59.8,52.1,5.7,7.0,4,135,1,0,2,Internship,1.58,Tier 3
STU02067,Vikram Gandhi,22,Male,2022,Cybersecurity,71.5,62.3,62.9,59.1,5.7,4.6,0,48,0,1,0,Job,6.84,Tier 1
STU02068,Uday Reddy,21,Female,2024,Cybersecurity,77.1,77.3,84.2,67.0,3.8,5.8,2,192,2,0,2,No Job,,
STU02069,Deepika Verma,21,Male,2023,Data Science,67.2,55.9,46.2,56.2,8.2,7.4,3,120,0,1,2,No Job,,
STU02070,Anjali Gupta,23,Female,2024,QA,84.1,64.0,63.1,75.5,5.3,6.7,2,150,0,1,2,Job,3.13,Tier 3
STU02071,Priya Malhotra,19,Male,2022,Data Science,93.4,89.1,99.5,69.7,5.0,6.0,2,229,2,0,3,No Job,,
STU02072,Sourabh Desai,23,Female,2023,DevOps,73.6,60.6,41.5,65.6,4.8,6.0,0,118,2,1,1,Internship,1.82,Tier 3
STU02073,Ayush Joshi,26,Female,2022,MERN,50.5,55.7,66.7,62.5,5.1,8.0,5,130,1,1,1,Job,5.45,Tier 1
STU02074,Saloni Jain,27,Male,2024,DevOps,76.0,60.2,59.6,66.2,5.1,4.2,2,138,0,0,1,No Job,,
STU02075,Ankita Shukla,19,Female,2023,MERN,67.8,62.8,54.6,69.8,6.2,8.9,4,136,2,1,0,Job,4.47,Tier 3
STU02076,Komal Gupta,20,Male,2024,Figma Designer,75.4,65.9,59.5,45.9,2.8,6.5,5,99,1,1,0,Job,4.2,Tier 2
STU02077,Uday Sinha,20,Male,2023,MERN,75.3,69.2,80.8,73.0,4.3,8.8,1,120,2,0,0,Job,5.21,Tier 2
STU02078,Gaurav Tiwari,24,Female,2024,MERN,67.7,88.7,80.5,79.6,8.5,6.2,1,176,0,1,2,Internship,2.15,Tier 3
STU02079,Tarun Iyer,19,Male,2023,MERN,61.6,74.8,59.5,63.7,8.4,9.9,2,141,0,0,0,No Job,,
STU02080,Rohan Shah,19,Male,2022,Figma Designer,78.1,70.7,59.1,84.5,5.3,5.3,3,152,2,1,0,No Job,,
STU02081,Vikas Tiwari,20,Female,2022,Cybersecurity,68.8,64.2,59.0,72.7,10.0,6.3,5,118,2,0,0,Job,6.85,Tier 3
STU02082,Rajesh Tiwari,22,Female,2023,Cybersecurity,98.9,77.3,84.5,64.1,7.1,7.4,5,172,0,0,0,No Job,,
STU02083,Ankit Iyer,20,Female,2023,Figma Designer,81.0,63.2,58.2,58.3,8.4,7.4,1,119,1,0,0,Job,4.29,Tier 1
STU02084,Uday Gandhi,22,Male,2022,Figma Designer,69.2,65.0,65.2,75.0,6.0,4.9,2,114,1,0,1,No Job,,
STU02085,Tushar Rao,21,Female,2024,Cybersecurity,72.3,81.7,68.9,74.8,5.3,4.0,0,161,2,0,0,No Job,,
STU02086,Abhinav Goyal,21,Female,2023,Data Science,76.2,39.1,42.6,34.4,7.5,4.9,3,104,2,0,0,No Job,,
STU02087,Anil Desai,27,Female,2023,QA,79.2,82.7,75.9,93.3,7.8,5.8,0,148,0,1,0,Internship,1.37,Tier 2
STU02088,Karan Dubey,26,Male,2022,Data Science,85.4,87.7,70.2,76.5,5.3,6.0,3,142,2,1,1,No Job,,
STU02089,Mohit Kaur,27,Female,2023,QA,91.7,58.7,51.7,60.5,6.6,6.4,5,98,1,0,0,Internship,2.15,Tier 1
STU02090,Swati Sharma,19,Female,2022,Cybersecurity,77.1,71.6,63.9,73.1,1.0,7.3,0,185,0,1,0,Job,6.07,Tier 3
STU02091,Vinay Khanna,23,Male,2022,QA,83.5,70.7,87.5,59.6,4.6,6.0,1,192,1,1,0,Job,4.42,Tier 1
STU02092,Lakshmi Yadav,22,Female,2024,DevOps,83.1,73.2,72.0,82.5,8.4,3.2,0,102,0,1,2,Job,4.16,Tier 3
STU02093,Jatin Desai,27,Male,2023,Cybersecurity,79.2,74.7,61.5,61.3,4.8,7.7,1,123,2,0,0,Job,6.2,Tier 3
STU02094,Seema Chopra,21,Male,2023,Figma Designer,75.5,73.5,81.6,72.2,5.7,7.9,0,152,4,0,3,Job,4.85,Tier 2
STU02095,Amit Sharma,23,Female,2022,Data Science,79.7,59.1,72.1,55.1,5.6,6.7,0,146,2,0,0,Internship,1.47,Tier 1
STU02096,Ashu Bansal,26,Female,2023,MERN,70.2,83.4,67.4,86.9,3.8,5.8,1,119,3,1,2,No Job,,
STU02097,Gaurav Chauhan,23,Male,2022,Cybersecurity,64.4,58.9,80.7,66.0,5.6,6.6,0,190,0,0,0,No Job,,
STU02098,Vikas Verma,27,Male,2023,Figma Designer,95.3,100.0,94.6,85.2,5.4,7.9,1,186,0,0,0,No Job,,
STU02099,Ayush Nair,20,Female,2023,Data Science,80.6,63.9,69.8,48.0,4.2,4.5,2,142,0,0,3,No Job,,
STU02100,Vanshika Agarwal,24,Female,2023,Data Science,81.3,63.2,68.6,66.9,5.5,5.3,1,145,2,0,0,No Job,,
STU02101,Tushar Kapoor,23,Female,2024,Data Science,75.4,73.5,75.5,71.2,3.7,5.3,0,154,2,1,1,No Job,,
STU02102,Vikram Shah,27,Female,2023,Data Science,84.0,84.4,77.7,61.4,5.7,4.5,0,114,0,0,0,No Job,,
STU02103,Ankit Dixit,25,Female,2023,Figma Designer,75.8,83.2,86.0,78.1,5.7,10.0,0,145,1,1,0,No Job,,
STU02104,Mira Verma,26,Male,2023,Cybersecurity,59.8,51.0,51.7,61.7,9.4,6.4,2,78,1,1,0,Job,6.43,Tier 2
STU02105,Manish Dixit,25,Female,2022,Cybersecurity,71.6,64.6,84.1,64.6,4.4,4.5,0,176,4,0,0,No Job,,
STU02106,Lalit Gandhi,23,Male,2024,DevOps,85.2,94.8,62.4,78.6,7.3,4.1,5,107,3,0,0,Job,5.87,Tier 2
STU02107,Kajal Singh,23,Female,2023,QA,70.9,63.9,53.8,77.3,3.2,7.5,2,85,0,1,0,No Job,,
STU02108,Deepika Arora,22,Male,2022,Data Science,56.0,67.5,71.5,84.1,10.0,7.9,0,135,0,0,0,Job,6.74,Tier 2
STU02109,Sanjay Gupta,20,Male,2024,MERN,74.5,50.8,54.6,43.9,6.5,7.6,0,125,4,0,0,No Job,,
STU02110,Tushar Garg,27,Female,2022,DevOps,57.2,43.2,44.2,60.4,6.2,9.0,2,81,0,1,0,Job,6.5,Tier 2
STU02111,Anish Shah,21,Other,2024,Data Science,74.3,79.2,77.5,77.8,6.9,5.5,3,157,1,0,0,Job,7.48,Tier 1
STU02112,Dev Bansal,21,Female,2024,MERN,92.2,78.8,60.6,67.1,5.9,4.3,1,115,0,1,0,Internship,1.68,Tier 2
STU02113,Vishal Singh,21,Female,2023,MERN,62.7,70.2,56.7,65.5,5.1,10.0,0,190,2,0,0,Job,6.18,Tier 2
STU02114,Ashish Dutta,26,Male,2022,Data Science,85.8,70.2,67.6,66.0,4.1,5.2,2,135,0,0,0,Job,6.42,Tier 3
STU02115,Mohit Kumar,24,Female,2022,Data Science,98.6,67.6,71.9,76.4,6.2,7.2,4,131,0,1,0,Internship,1.9,Tier 2
STU02116,Geeta Varma,19,Male,2022,QA,93.3,81.9,68.7,70.8,8.1,4.9,0,64,1,1,0,No Job,,
STU02117,Dev Sharma,21,Male,2022,Data Science,75.3,56.2,37.8,40.2,2.4,7.8,3,72,1,0,0,No Job,,
STU02118,Nitin Mehta,22,Male,2023,Figma Designer,67.0,66.5,69.3,63.1,9.8,4.3,2,187,1,0,3,Job,4.62,Tier 3
STU02119,Uma Agarwal,20,Female,2024,Data Science,80.1,63.4,70.2,72.6,4.2,10.0,1,97,2,1,1,Job,4.85,Tier 1
STU02120,Sandeep Nair,24,Other,2023,QA,80.3,79.7,62.7,85.7,6.4,6.8,2,101,0,1,2,Internship,1.74,Tier 2
STU02121,Aryan Gupta,19,Female,2023,Figma Designer,89.1,75.8,68.3,67.2,4.5,4.2,0,202,0,1,0,No Job,,
STU02122,Vanshika Nair,19,Male,2023,Figma Designer,78.6,69.1,79.3,71.7,5.7,3.0,2,115,2,0,0,Internship,2.29,Tier 1
STU02123,Nikhil Dutta,26,Male,2024,QA,82.8,78.1,60.8,84.8,6.4,6.1,1,145,4,1,1,Internship,0.87,Tier 2
STU02124,Farhan Trivedi,22,Male,2022,MERN,67.1,74.5,71.8,77.0,5.5,7.9,0,136,0,1,0,No Job,,
STU02125,Nikita Pillai,19,Male,2023,MERN,86.9,79.0,67.3,94.0,6.1,5.5,3,99,0,1,1,No Job,,
STU02126,Varun Roy,25,Male,2024,DevOps,62.7,80.4,100.0,88.2,6.0,8.1,0,217,1,0,0,No Job,,
STU02127,Kajal Chauhan,27,Female,2024,Data Science,70.5,84.7,64.6,72.7,6.8,4.7,1,61,2,0,0,No Job,,
STU02128,Amit Rastogi,25,Female,2024,Data Science,85.2,69.1,46.5,65.9,6.7,7.3,0,119,2,1,0,Job,6.89,Tier 3
STU02129,Surbhi Malhotra,19,Male,2024,QA,93.5,69.9,76.2,84.4,1.9,5.8,2,129,3,1,1,Job,3.0,Tier 1
STU02130,Isha Chawla,19,Male,2022,DevOps,86.2,64.5,61.2,52.2,5.2,7.3,2,85,2,0,0,Job,5.55,Tier 1
STU02131,Neha Dutta,19,Female,2023,Cybersecurity,77.6,89.6,70.4,79.6,8.2,5.0,4,180,0,1,0,No Job,,
STU02132,Aryan Goyal,26,Female,2022,Figma Designer,77.7,59.4,55.7,79.6,7.3,5.3,0,105,0,0,2,No Job,,
STU02133,Krishna Sharma,25,Female,2023,Cybersecurity,67.1,61.4,81.2,82.2,3.8,4.1,1,188,1,0,1,No Job,,
STU02134,Rohit Chawla,21,Male,2023,Cybersecurity,73.6,69.3,68.5,70.0,5.1,8.0,1,187,3,0,0,Job,7.41,Tier 2
STU02135,Tushar Desai,21,Male,2023,QA,55.0,75.7,90.6,54.5,5.4,5.5,0,151,2,0,0,No Job,,
STU02136,Ishaan Dubey,21,Other,2024,Data Science,97.9,70.6,54.5,64.3,5.4,5.5,3,34,4,1,0,Job,6.53,Tier 2
STU02137,Anand Reddy,20,Male,2023,MERN,100.0,95.9,100.0,91.6,5.5,5.4,0,216,1,0,0,No Job,,
STU02138,Sara Malhotra,22,Female,2023,Figma Designer,54.7,58.0,49.0,51.8,4.9,7.0,1,90,3,0,0,No Job,,
STU02139,Rajni Yadav,25,Male,2022,Figma Designer,60.8,60.2,76.9,84.6,4.1,2.8,0,168,2,0,0,No Job,,
STU02140,Sanjay Batra,27,Male,2024,Figma Designer,94.3,81.3,90.7,72.5,9.6,4.3,2,232,3,1,0,Job,4.22,Tier 3
STU02141,Vanshika Bansal,21,Female,2022,DevOps,68.6,59.1,49.4,73.7,6.1,8.2,3,41,3,0,1,Internship,2.17,Tier 3
STU02142,Geeta Tiwari,25,Male,2022,QA,94.6,77.6,79.4,71.2,5.4,6.5,2,141,1,1,1,No Job,,
STU02143,Geeta Roy,22,Female,2022,Data Science,87.0,70.0,71.5,70.6,7.2,5.3,2,151,3,0,1,Internship,0.93,Tier 2
STU02144,Tanvi Nair,19,Male,2023,Data Science,74.1,56.3,70.6,58.6,3.0,7.5,0,143,4,0,0,No Job,,
STU02145,Rohit Ghosh,23,Other,2022,MERN,89.3,66.8,53.2,59.8,6.8,6.5,2,93,2,1,0,No Job,,
STU02146,Sara Verma,26,Male,2024,DevOps,77.6,83.4,73.5,72.2,3.2,8.2,0,184,1,1,3,No Job,,
STU02147,Shreya Batra,21,Male,2024,MERN,77.4,67.9,68.1,73.1,6.5,5.3,1,51,1,0,1,Internship,2.4,Tier 3
STU02148,Shreya Srivastava,22,Male,2024,MERN,84.3,82.3,95.7,73.4,4.2,5.0,2,143,2,0,1,Internship,2.42,Tier 3
STU02149,Anil Bhatt,21,Female,2022,Data Science,87.5,75.7,73.7,66.8,7.1,4.1,0,167,1,0,0,Internship,2.27,Tier 2
STU02150,Nandini Rastogi,26,Female,2024,DevOps,90.0,77.1,62.3,78.3,10.0,7.8,2,110,1,0,0,Job,5.76,Tier 2
STU02151,Sandeep Dubey,26,Male,2024,QA,100.0,84.2,82.8,92.0,6.1,7.8,3,190,1,0,0,Job,5.0,Tier 1
STU02152,Arjun Rastogi,22,Female,2024,Cybersecurity,82.4,81.7,65.0,92.3,3.1,7.2,3,179,3,0,0,Job,5.82,Tier 2
STU02153,Gaurav Kaur,20,Female,2023,Data Science,93.5,74.2,51.7,60.3,4.6,4.7,0,57,2,0,0,Job,4.74,Tier 2
STU02154,Varun Gupta,21,Female,2024,DevOps,93.2,79.4,73.6,65.8,6.4,4.1,0,135,1,1,0,Internship,1.34,Tier 3
STU02155,Nikita Mehta,21,Female,2022,Cybersecurity,86.2,85.8,83.4,90.7,8.1,7.5,2,128,0,0,0,No Job,,
STU02156,Vikas Chawla,22,Female,2024,DevOps,71.7,78.9,77.5,68.3,3.8,6.6,3,175,1,0,1,No Job,,
STU02157,Vidya Mehta,20,Female,2022,MERN,91.2,94.6,86.9,81.1,9.2,4.8,1,145,1,0,0,Internship,1.81,Tier 2
STU02158,Dev Dixit,20,Male,2023,Cybersecurity,83.4,65.4,87.2,51.0,6.9,7.1,4,219,2,0,0,No Job,,
STU02159,Lakshmi Jain,21,Male,2024,Figma Designer,62.5,56.1,77.9,65.6,5.8,9.0,1,136,1,1,1,No Job,,
STU02160,Anjali Gandhi,19,Female,2023,Data Science,90.2,77.1,64.1,71.8,7.4,5.7,0,106,4,0,0,No Job,,
STU02161,Mira Chopra,26,Male,2022,MERN,58.5,46.9,64.1,63.1,3.5,6.1,0,155,0,0,0,No Job,,
STU02162,Vanshika Batra,24,Male,2024,MERN,85.8,85.2,100.0,85.4,4.2,7.6,3,199,1,1,0,No Job,,
STU02163,Vishal Rao,21,Female,2024,DevOps,71.4,70.7,90.6,78.5,3.3,8.1,0,206,0,1,0,Job,7.23,Tier 2
STU02164,Gaurav Dubey,19,Male,2022,Data Science,80.0,71.5,82.1,79.1,9.8,6.3,0,126,1,1,0,Job,5.99,Tier 3
STU02165,Vikram Agarwal,21,Female,2024,Data Science,61.3,72.1,68.9,65.0,5.8,3.6,2,136,1,1,3,No Job,,
STU02166,Maya Singh,19,Female,2023,MERN,69.3,59.0,45.6,60.2,6.1,7.8,0,130,3,0,0,Job,4.43,Tier 1
STU02167,Seema Rao,21,Other,2023,Figma Designer,71.7,79.3,64.0,75.6,7.8,5.2,3,127,1,1,2,No Job,,
STU02168,Varun Mehta,22,Male,2022,Cybersecurity,76.2,88.1,88.0,80.3,3.2,6.8,1,130,0,1,0,Internship,2.12,Tier 2
STU02169,Yogesh Bhatt,24,Male,2022,Cybersecurity,70.9,70.6,73.0,74.8,4.3,7.9,2,198,4,0,3,No Job,,
STU02170,Sandeep Tiwari,25,Female,2022,QA,82.2,74.2,72.8,65.6,6.4,7.2,4,109,0,0,0,No Job,,
STU02171,Ritesh Reddy,25,Male,2022,Data Science,83.7,76.9,84.8,75.1,8.8,6.4,3,145,2,0,0,Job,6.42,Tier 2
STU02172,Meena Singh,27,Male,2024,QA,72.6,54.7,72.3,51.8,7.4,6.1,0,103,0,1,1,Job,5.95,Tier 2
STU02173,Farhan Roy,26,Female,2023,Cybersecurity,78.5,70.1,83.1,70.1,6.4,5.1,3,196,3,1,0,Job,6.33,Tier 3
STU02174,Arjun Rastogi,22,Male,2024,MERN,84.4,96.2,96.2,88.2,6.3,6.6,2,278,0,0,0,No Job,,
STU02175,Palak Kapoor,24,Female,2024,QA,51.1,76.9,80.0,60.2,7.8,4.6,1,154,3,1,0,Job,4.92,Tier 2
STU02176,Lalit Bhatt,19,Female,2022,QA,83.3,75.9,66.8,74.9,4.1,7.5,3,193,1,0,1,No Job,,
STU02177,Amar Singh,26,Male,2024,QA,70.3,61.7,64.2,75.8,6.3,7.6,0,194,1,1,1,No Job,,
STU02178,Pankaj Kaur,24,Male,2024,Data Science,46.0,62.9,68.3,73.5,6.6,6.1,3,139,2,1,0,Internship,1.5,Tier 3
STU02179,Pankaj Iyer,20,Male,2023,Figma Designer,73.3,68.6,67.4,54.8,5.3,5.2,2,128,1,1,2,No Job,,
STU02180,Rohan Dixit,26,Male,2022,Figma Designer,65.9,74.0,52.7,57.5,5.6,3.6,0,94,1,0,3,No Job,,
STU02181,Lalit Gandhi,22,Female,2024,MERN,72.4,61.0,66.5,66.9,2.9,5.0,0,137,0,1,1,No Job,,
STU02182,Suresh Pillai,27,Male,2024,Data Science,83.6,78.2,74.0,74.4,4.8,5.1,1,206,1,1,0,No Job,,
STU02183,Aditya Pillai,22,Male,2024,Data Science,88.2,74.3,70.4,68.8,1.5,6.3,1,146,2,0,3,No Job,,
STU02184,Amar Patel,19,Female,2022,Figma Designer,93.5,81.0,83.6,49.7,7.0,4.9,3,159,0,0,0,No Job,,
STU02185,Anand Verma,25,Female,2022,DevOps,94.2,75.8,79.7,61.0,6.0,7.5,2,158,1,0,0,Internship,1.57,Tier 3
STU02186,Vinay Varma,23,Male,2023,MERN,65.6,63.0,78.4,75.9,5.6,8.3,1,171,1,0,0,No Job,,
STU02187,Vikas Reddy,23,Female,2023,MERN,92.5,83.5,85.5,80.5,6.3,6.4,0,157,1,0,0,Job,6.05,Tier 3
STU02188,Sahil Dubey,22,Male,2022,MERN,63.3,69.9,64.3,87.3,6.3,4.2,2,119,2,0,2,No Job,,
STU02189,Rohit Dubey,24,Female,2023,Cybersecurity,90.7,77.8,90.3,81.2,5.2,2.8,1,161,1,1,0,Job,7.19,Tier 1
STU02190,Suresh Nair,19,Female,2023,MERN,84.9,90.4,100.0,84.1,3.3,6.3,0,169,0,1,0,No Job,,
STU02191,Vikas Chauhan,21,Female,2024,Figma Designer,80.0,60.1,61.8,45.4,6.7,5.6,2,140,3,0,0,Internship,1.43,Tier 1
STU02192,Khushi Goyal,25,Female,2023,Cybersecurity,67.4,50.5,70.3,58.2,4.0,4.7,3,111,3,0,0,No Job,,
STU02193,Priya Shah,26,Male,2023,QA,92.4,74.5,74.1,69.5,6.4,5.8,2,146,1,0,0,Job,5.12,Tier 2
STU02194,Manisha Mehta,27,Female,2024,MERN,65.9,64.6,79.0,52.7,8.2,9.9,0,147,0,0,0,Internship,2.12,Tier 2
STU02195,Pankaj Dutta,19,Female,2024,Data Science,77.7,87.9,97.4,92.1,9.0,8.9,1,221,0,0,0,Job,7.59,Tier 1
STU02196,Anjali Shukla,22,Male,2022,DevOps,78.8,70.4,61.7,68.4,6.5,8.8,1,114,1,1,0,Internship,1.75,Tier 1
STU02197,Shivam Iyer,20,Male,2022,MERN,57.6,50.1,71.9,58.7,5.2,5.5,4,161,0,1,1,Job,7.09,Tier 3
STU02198,Asha Khanna,20,Female,2024,Data Science,79.8,66.5,67.1,57.0,4.9,5.8,4,86,1,0,0,Internship,0.87,Tier 3
STU02199,Naman Singh,19,Male,2023,Figma Designer,64.9,64.7,70.0,67.7,6.4,7.7,0,175,0,0,0,Job,4.79,Tier 3
STU02200,Sakshi Mehta,23,Female,2024,DevOps,95.3,71.4,83.3,66.8,2.3,6.3,5,183,2,0,0,Job,6.85,Tier 2
STU02201,Amar Batra,20,Female,2023,Data Science,100.0,100.0,86.9,100.0,4.4,7.1,2,212,1,0,0,No Job,,
STU02202,Vikas Patel,22,Female,2022,Data Science,69.2,43.1,62.1,44.5,4.4,4.3,1,132,1,0,0,Internship,1.72,Tier 2
STU02203,Nikita Roy,27,Male,2023,MERN,73.3,61.3,64.9,54.9,6.5,6.9,2,137,0,0,0,Internship,1.86,Tier 3
STU02204,Ashish Varma,21,Male,2023,Figma Designer,80.0,67.4,61.7,68.4,5.7,4.0,1,109,2,0,0,No Job,,
STU02205,Krishna Goyal,26,Male,2023,MERN,53.3,47.2,60.8,50.4,6.1,2.7,4,128,2,0,1,Job,5.33,Tier 3
STU02206,Pranav Roy,24,Female,2022,MERN,97.7,90.3,98.2,83.1,5.6,5.6,1,162,1,1,1,Internship,1.82,Tier 3
STU02207,Anand Gandhi,23,Female,2024,Cybersecurity,74.2,63.0,65.4,79.4,5.4,7.6,2,106,2,1,1,No Job,,
STU02208,Vidya Chopra,20,Female,2023,MERN,73.2,75.1,60.4,61.1,6.3,6.8,0,100,2,0,0,Internship,1.46,Tier 3
STU02209,Sourabh Rastogi,21,Female,2023,Data Science,86.3,92.6,81.0,83.3,7.1,5.9,3,151,2,0,1,No Job,,
STU02210,Tushar Pillai,26,Female,2024,Data Science,79.0,84.8,70.9,70.9,7.7,3.0,2,63,2,1,0,Internship,1.0,Tier 1
STU02211,Prachi Varma,27,Male,2023,MERN,80.0,74.6,99.5,63.8,5.8,3.8,3,164,2,1,1,No Job,,
STU02212,Karishma Gupta,25,Female,2024,Data Science,88.1,77.9,64.0,71.3,7.7,5.8,1,81,2,0,0,No Job,,
STU02213,Nikita Joshi,19,Male,2024,Data Science,76.5,79.7,48.5,73.9,8.7,5.7,1,143,1,1,2,Job,7.01,Tier 3
STU02214,Seema Kaur,24,Male,2023,QA,64.5,60.8,57.9,79.3,4.7,6.1,1,82,3,0,0,No Job,,
STU02215,Sonam Kaur,25,Male,2023,Data Science,92.7,75.7,75.2,66.0,7.2,8.9,1,121,2,0,0,No Job,,
STU02216,Kunal Desai,24,Male,2024,QA,71.0,57.7,60.8,57.0,4.8,6.4,1,117,3,1,0,Internship,1.05,Tier 2
STU02217,Kajal Dixit,20,Male,2022,QA,71.6,71.0,71.9,49.5,8.0,8.2,1,149,1,0,1,No Job,,
STU02218,Kabir Shukla,27,Male,2022,DevOps,80.8,62.9,48.7,67.4,6.1,5.1,0,109,2,0,0,Job,5.87,Tier 2
STU02219,Sneha Nair,21,Male,2024,MERN,62.3,55.3,59.4,59.2,5.1,2.8,5,99,3,1,0,No Job,,
STU02220,Komal Varma,24,Other,2024,Data Science,80.9,94.6,74.3,89.4,4.2,7.8,0,143,1,0,0,Internship,1.39,Tier 1
STU02221,Sanjana Kumar,24,Male,2024,Cybersecurity,89.4,85.4,90.6,79.9,4.8,8.2,4,225,3,0,1,Internship,1.01,Tier 3
STU02222,Komal Srivastava,26,Female,2022,Cybersecurity,97.0,87.2,67.3,60.6,5.5,8.4,3,131,2,1,0,Internship,1.56,Tier 2
STU02223,Pranav Chopra,22,Male,2022,Cybersecurity,86.9,69.9,67.9,84.8,7.8,4.8,1,138,2,0,0,No Job,,
STU02224,Manisha Mishra,24,Male,2022,Data Science,90.9,87.3,71.6,81.8,5.3,5.3,1,170,3,0,0,Job,5.99,Tier 3
STU02225,Bhavna Shukla,19,Male,2023,Figma Designer,70.3,57.0,71.3,62.8,5.0,5.4,0,165,1,1,0,Job,3.83,Tier 1
STU02226,Farhan Patel,27,Male,2023,Data Science,87.9,62.5,58.1,80.2,9.0,7.0,0,61,1,1,1,No Job,,
STU02227,Prateek Verma,27,Female,2023,MERN,75.7,64.9,52.8,59.3,5.1,4.8,1,116,1,0,0,No Job,,
